timestamp_utc,timestamp_kst,date_kst,hour_kst,ticker,label,asset_class,lens,open,high,low,close,volume,currency,source,ingested_at
2026-06-01T00:00:00+00:00,2026-06-01T09:00:00+09:00,2026-06-01,09:00,000270.KS,Kia,kr_stock,korea_exporter,170500.0,174400.0,167600.0,170300.0,0.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-01T01:00:00+00:00,2026-06-01T10:00:00+09:00,2026-06-01,10:00,000270.KS,Kia,kr_stock,korea_exporter,170400.0,171400.0,169500.0,170800.0,186804.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-01T02:00:00+00:00,2026-06-01T11:00:00+09:00,2026-06-01,11:00,000270.KS,Kia,kr_stock,korea_exporter,170800.0,172900.0,170500.0,172800.0,180271.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-01T03:00:00+00:00,2026-06-01T12:00:00+09:00,2026-06-01,12:00,000270.KS,Kia,kr_stock,korea_exporter,172850.0,174600.0,171500.0,171900.0,215516.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-01T04:00:00+00:00,2026-06-01T13:00:00+09:00,2026-06-01,13:00,000270.KS,Kia,kr_stock,korea_exporter,171900.0,174600.0,171900.0,173400.0,190253.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-01T05:00:00+00:00,2026-06-01T14:00:00+09:00,2026-06-01,14:00,000270.KS,Kia,kr_stock,korea_exporter,173400.0,173600.0,169600.0,170400.0,200629.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-02T00:00:00+00:00,2026-06-02T09:00:00+09:00,2026-06-02,09:00,000270.KS,Kia,kr_stock,korea_exporter,171300.0,172700.0,163900.0,165300.0,587299.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-02T01:00:00+00:00,2026-06-02T10:00:00+09:00,2026-06-02,10:00,000270.KS,Kia,kr_stock,korea_exporter,165300.0,168800.0,164900.0,165500.0,161868.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-02T02:00:00+00:00,2026-06-02T11:00:00+09:00,2026-06-02,11:00,000270.KS,Kia,kr_stock,korea_exporter,165400.0,167700.0,164800.0,167200.0,136800.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-02T03:00:00+00:00,2026-06-02T12:00:00+09:00,2026-06-02,12:00,000270.KS,Kia,kr_stock,korea_exporter,167200.0,167500.0,165500.0,166400.0,91159.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-02T04:00:00+00:00,2026-06-02T13:00:00+09:00,2026-06-02,13:00,000270.KS,Kia,kr_stock,korea_exporter,166400.0,167600.0,165800.0,167300.0,115248.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-02T05:00:00+00:00,2026-06-02T14:00:00+09:00,2026-06-02,14:00,000270.KS,Kia,kr_stock,korea_exporter,167400.0,170400.0,167000.0,168800.0,217270.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-04T00:00:00+00:00,2026-06-04T09:00:00+09:00,2026-06-04,09:00,000270.KS,Kia,kr_stock,korea_exporter,166000.0,168000.0,163400.0,163700.0,0.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-04T01:00:00+00:00,2026-06-04T10:00:00+09:00,2026-06-04,10:00,000270.KS,Kia,kr_stock,korea_exporter,163700.0,164400.0,162000.0,162300.0,224686.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-04T02:00:00+00:00,2026-06-04T11:00:00+09:00,2026-06-04,11:00,000270.KS,Kia,kr_stock,korea_exporter,162300.0,166100.0,162000.0,165800.0,174871.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-04T03:00:00+00:00,2026-06-04T12:00:00+09:00,2026-06-04,12:00,000270.KS,Kia,kr_stock,korea_exporter,165800.0,167200.0,165600.0,166600.0,134583.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
2026-06-04T04:00:00+00:00,2026-06-04T13:00:00+09:00,2026-06-04,13:00,000270.KS,Kia,kr_stock,korea_exporter,166600.0,166600.0,165200.0,165900.0,119421.0,KRW,yahoo_intraday,2026-06-05T12:01:03.116012+00:00
